,item,predictions,cosine_predicted
6782,cow,Convertible,0.8180871729468405
6783,cow,Motorcycles,0.799229563117969
6784,cowbell,Wellness,0.79668769131683
6785,cowbell,Healthy Living,0.7720691513360671
6786,cowboy,Motorcycles,0.8035955638238313
6787,cowboy,Large Animals,0.7991853059309895
6788,cowboy,Automotive,0.7732140846471316
6789,cowboy,Pets,0.7704193798626238
6790,cowboy boot,Women's Shoes and Footwear,0.8069389650065596
6791,cowboy boot,Style & Fashion,0.7884228261479789
6792,cowboy hat,Men's Casual Wear,0.8003616978374831
6793,cowboy hat,Men's Formal Wear,0.7994431440592432
6794,cowboy hat,Style & Fashion,0.7861789386203986
6795,cowboy hat,Men's Clothing,0.7972929843945162
6796,crab,Cats,0.8241420665548862
6797,crab,Birds,0.8205050253731923
6798,crab,Beach Travel,0.7981094438324947
6799,crab,Pets,0.7815007299885552
6800,crab,Travel,0.7947120120434502
6801,crabmeat,Cruises,0.7948794132915389
6802,crabmeat,Travel,0.7712049910736758
6803,crack,Movies,0.7897135850068371
6804,cradle,Cruises,0.8102690860429033
6805,cradle,Travel,0.7963574681280354
6806,craft,Sports,0.8658262522308781
6807,craft,Science,0.8625531603143051
6808,craft,Shopping,0.8515504387510227
6809,craft,Travel,0.8432021137832717
6810,craft,Cooking,0.8415669880063559
6811,craft,Beauty,0.8390113002781762
6812,craft,Movies,0.8376466926914813
6813,craft,Education,0.8353147314850001
6814,craft,Convertible,0.8292785018595004
6815,craft,Board Games and Puzzles,0.8279298014340177
6816,craft,Camping,0.8248744608758916
6817,craft,Fine Art,0.8243025939133
6818,craft,Games and Puzzles,0.8235949259514028
6819,craft,Dating,0.8229057091293734
6820,craft,Hobbies & Interests,0.8228238143153425
6821,craft,Children's Games and Toys,0.8226136284916508
6822,craft,Musical Instruments,0.8216668271704342
6823,craft,Pets,0.8212357704119863
6824,craft,Gardening,0.8209553820477095
6825,craft,Technology & Computing,0.8200932540911462
6826,craftsman,Home Improvement,0.8210902477145893
6827,craftsman,Auto Repair,0.8136011581668885
6828,craftsman,Commercial Trucks,0.800803720947607
6829,craftsman,Pickup Trucks,0.7978253240690169
6830,craftsman,Home & Garden,0.8030619613572194
6831,craftsman,Automotive,0.8002392268946592
6832,craftsman,Auto Body Styles,0.7817868426807013
6833,cranberry,Birds,0.7929420315114166
6834,crane,Birds,0.8378298199884091
6835,crane,Commercial Trucks,0.8277898476538564
6836,crane,Cruises,0.8265106621144949
6837,crane,Pickup Trucks,0.8205483425952855
6838,crane,Large Animals,0.8063082818796277
6839,crane,Motorcycles,0.8005819457410236
6840,crane,Musical Instruments,0.7990488020595194
6841,crane,Auto Type,0.7975318369301064
6842,crane,Pets,0.7770645757648972
6843,crane,Automotive,0.7969835870603074
6844,crane,Auto Body Styles,0.7655918623765019
6845,crane,Travel,0.8097327774471119
6846,crape,Coupe,0.8006237344119321
6847,crapper,Convertible,0.806513945712481
6848,crate,Convertible,0.8337854455308626
6849,crate,Prom,0.8189674777291771
6850,crate,Pets,0.8183144990897134
6851,crate,Commercial Trucks,0.8088845474603328
6852,crate,Automotive,0.7888627971829079
6853,crate,Auto Body Styles,0.7886805002392118
6854,crater lake,Cruises,0.8100124698522362
6855,crater lake,Travel,0.7821943624637326
6856,lobster,Beach Travel,0.798743347636481
6857,lobster,Travel,0.7941754610007457
6858,crayon,Cats,0.8020782106802957
6859,crayon,Pets,0.7681580552646147
6860,cream cheese,Shaving,0.775102425712542
6861,cream pitcher,Convertible,0.7880985038134509
6862,create,Convertible,0.8097334407989432
6863,creature,Convertible,0.8565144208674444
6864,creature,Pets,0.8412260921106647
6865,creature,Beauty,0.840606626859272
6866,creature,Science,0.8283381749600638
6867,creature,Reptiles,0.8264363593399217
6868,creature,Large Animals,0.8263428844793945
6869,creature,Birds,0.8249423295021915
6870,creature,Dogs,0.8225898439653196
6871,creature,Movies,0.8224609025272632
6872,creature,Cats,0.81817626233594
6873,creature,Sports,0.8176069043479297
6874,creature,Automotive,0.7750007638993933
6875,creature,Style & Fashion,0.7723144268913831
6876,credit card,Card Games,0.8180774252404421
6877,crescent,Coupe,0.792060618099057
6878,croissant,Coupe,0.8320289979460405
6879,croissant,Desserts and Baking,0.8088302528333386
6880,croissant,Food & Drink,0.7691012995240929
6881,crest,Beauty,0.8216783949056248
6882,crest,Convertible,0.8177010395773237
6883,crest,Style & Fashion,0.7796217476761403
6884,crew,Cruises,0.8559216295043899
6885,crew,Coupe,0.8433296681018749
6886,crew,Convertible,0.837902716977408
6887,crew,Travel,0.8362524103606697
6888,crew,Commercial Trucks,0.830804962422512
6889,crew,Minivan,0.8290502417158806
6890,crew,Science,0.824978808787829
6891,crew,Station Wagon,0.8247205459951009
6892,crew,Dating,0.823994201488933
6893,crew,Movies,0.8238886887066392
6894,crew,Prom,0.8227596145091565
6895,crew,SUV,0.8221877642438165
6896,crew,Beauty,0.8220395261751036
6897,crew,Sports,0.8198511772817623
6898,crew,Pickup Trucks,0.8131440935660763
6899,cricket,Sports,0.8570373074823019
6900,cricket ball,Sports,0.8207318557742606
6901,cricket team,Sports,0.8191456482732075
6902,cricketer,Sports,0.8298279820997039
6903,crochet,Cooking,0.8280795089104362
6904,crochet,Hobbies & Interests,0.8040852656267554
6905,crochet,Hair Care,0.8027660683170745
6906,crochet,Flower Shopping,0.8001738669256182
6907,crochet,Barbecues and Grilling,0.8001487571739245
6908,crochet,Grocery Shopping,0.7980270166742195
6909,crochet,Style & Fashion,0.7958865296525601
6910,crochet,Beauty,0.7892860431431918
6911,crochet,Shopping,0.8145952909943881
6912,crock pot,Cooking,0.8403114542430378
6913,crock pot,Home Appliances,0.807379656512502
6914,crock pot,Home & Garden,0.7749648887033287
6915,crocodile,Reptiles,0.8582331331035497
6916,crocodile,Large Animals,0.8378676359911834
6917,crocodile,Cats,0.8278617654333409
6918,crocodile,Dogs,0.8239501633417139
6919,crocodile,Birds,0.8209696077586419
6920,crocodile,Zoos & Aquariums,0.8042995838778907
6921,crocodile,Motorcycles,0.8023373000621171
6922,crocodile,Pets,0.7927502025096974
6923,crop,Gardening,0.844952978604562
6924,crop,Land and Farms,0.8365026108907282
6925,crop,Beauty,0.8310659383332628
6926,crop,Shopping,0.8256190000672903
6927,crop,Landscaping,0.8248416222665296
6928,crop,Grocery Shopping,0.8209059847402095
6929,crop,Sports,0.8203407662354028
6930,crop,Convertible,0.8185443468738363
6931,crop,Flower Shopping,0.8181963457792434
6932,crop,Food Industry,0.8020319146638598
6933,crop,Large Animals,0.7994884404569514
6934,crop,Pickup Trucks,0.7978984516297329
6935,crop,Home & Garden,0.8008938690274532
6936,crop,Real Estate,0.7858962406593435
6937,crop,Style & Fashion,0.7795547922635812
6938,crop top,Pop Culture,0.7999127734592794
6939,cross,Travel,0.8294877213007172
6940,cross,Convertible,0.8251820881874495
6941,cross,Sports,0.8177509244276902
6942,cross,Automotive,0.7717348457934079
6943,cross,Auto Body Styles,0.7678325880628767
6944,crossbar,Bars & Restaurants,0.8035727984899032
6945,crossroad,Road-Side Assistance,0.8206739327132998
6946,crossroad,Automotive,0.7767532697609827
6947,crosstalk,Cruises,0.773007669555487
6948,crosstalk,Travel,0.7672407986569522
6949,crosswalk,Road-Side Assistance,0.8053498251642017
6950,crouton,Cruises,0.8026294287342783
6951,crouton,Travel,0.7778643911902362
6952,crow,Birds,0.8353241956594046
6953,crow,Coupe,0.8246568088540798
6954,crow,Convertible,0.8225520756524876
6955,crow,Beauty,0.8196297921035648
6956,crow,Pop Culture,0.8019295328226048
6957,crow,Pets,0.8010305798358527
6958,crow,Style & Fashion,0.7689410572759656
6959,crowbar,Barbecues and Grilling,0.8192589726644757
6960,crowbar,Bars & Restaurants,0.8157020412931454
6961,crowbar,Food & Drink,0.7747402961855139
6962,crowd,Birds,0.8200297893175885
6963,crowd,Pop Culture,0.8074021615142826
6964,crowded,Birds,0.8015269778862146
6965,crown,Coupe,0.8143415033198269
6966,crown,Automotive,0.7686916521084882
6967,crt screen,Laptops,0.8003582696619616
6968,crt screen,Technology & Computing,0.7730775307474839
6969,crucifix,Religious Events,0.8071019009293199
6970,cruise,Cruises,0.9411820932043387
6971,cruise,Travel,0.8492725626149058
6972,cruise,Camping,0.8461113911091148
6973,cruise,Beach Travel,0.8396317214487585
6974,cruise,Air Travel,0.8366052224905384
6975,cruise,Rail Travel,0.8330643373689999
6976,cruise,Polar Travel,0.8324940592643495
6977,cruise,Minivan,0.8279770913485727
6978,cruise,Travel Locations,0.8259002062429732
6979,cruise,Coupe,0.8247374295280783
6980,cruise,Shopping,0.8202491053538647
6981,cruise,Dining Out,0.818158300720859
6982,cruise,Travel Accessories,0.8173916039844724
6983,cruise,Asia Travel,0.8140129639481912
6984,cruise,North America Travel,0.8133704728723641
6985,cruise ship,Cruises,0.9245228163210424
6986,cruise ship,Beach Travel,0.8230242084224826
6987,cruise ship,Air Travel,0.8216699255978861
6988,cruise ship,Commercial Trucks,0.8144032584655472
6989,cruise ship,Polar Travel,0.8080623427519897
6990,cruise ship,Travel Locations,0.8045062964731442
6991,cruise ship,Travel Accessories,0.8029064835695537
6992,cruise ship,Asia Travel,0.7998374109504333
6993,cruise ship,Europe Travel,0.7995940038923476
6994,cruise ship,Hospitality Industry,0.7989789719022283
6995,cruise ship,North America Travel,0.7988313295319532
6996,cruise ship,Travel,0.8144743598456561
6997,cruise ship,Automotive,0.7940523171722906
6998,cruiser,Cruises,0.8862409403786187
6999,cruiser,SUV,0.8316778814055463
7000,cruiser,Coupe,0.8301098430123554
7001,cruiser,Minivan,0.8297499374163575
7002,cruiser,Convertible,0.8290686438794382
7003,cruiser,Commercial Trucks,0.8217416103614791
7004,cruiser,Motorcycles,0.8071069917241781
7005,cruiser,Pickup Trucks,0.8048881715889481
7006,cruiser,Travel,0.7965334351127292
7007,cruiser,Automotive,0.786650495425509
7008,cruiser,Auto Body Styles,0.7688916715006843
7009,crumb,Cruises,0.7925160414671027
7010,crumb,Travel,0.7861518661114429
7011,crush,Cruises,0.8094880277312023
7012,crush,Travel,0.789782057879276
7013,crutch,Camping,0.7957003190112786
7014,crutch,Travel,0.7877404104447172
7015,crystal,Beauty,0.8157486601089088
7016,crystal,Style & Fashion,0.7778608784176644
7017,cub,Coupe,0.8214411176828988
7018,cub,Convertible,0.818563750410042
7019,cub,SUV,0.81837793426713
7020,cub,Automotive,0.7753095298064991
7021,cube,Convertible,0.8474751552879448
7022,cube,Coupe,0.8388665229110462
7023,cube,Science,0.8222579511261836
7024,cube,Beauty,0.8197532976773042
7025,cube,Travel,0.8196195251849336
7026,cube,Movies,0.8176150344725163
7027,cube,Commercial Trucks,0.8059568810387857
7028,cube,Board Games and Puzzles,0.8008438882369442
7029,cube,Space and Astronomy,0.7988994742705582
7030,cube,Automotive,0.7829577271750339
7031,cube,Auto Body Styles,0.7792528223360511
7032,cucumber,Grocery Shopping,0.8015115905994852
7033,cucumber,Shopping,0.7904543898954375
7034,cue,Prom,0.8323684425946223
7035,cue,Convertible,0.8282707973805424
7036,cue,Travel,0.8272006040452717
7037,cue,Education,0.8264091057294902
7038,cue,Sports,0.8222941891854565
7039,cue,Beauty,0.8220639402160876
7040,cue,Shopping,0.8192082399249422
7041,cue,Coupe,0.8189530111171088
7042,cue,Pickup Trucks,0.7978915739199564
7043,cue,Events and Attractions,0.7782566036813149
7044,cue,Automotive,0.7829631447858632
7045,cuff,Coupe,0.8014503373764283
7046,cufflink,Men's Formal Wear,0.8136796231010431
7047,cufflink,Women's Jewelry and Watches,0.8069550976122677
7048,cufflink,Men's Casual Wear,0.8052606915280496
7049,cufflink,Men's Clothing,0.8010563304289622
7050,cufflink,Style & Fashion,0.780178742395265
7051,cuisine,World Cuisines,0.8882495508509625
7052,cuisine,Cooking,0.8795482189386603
7053,cuisine,Dining Out,0.8468240620760833
7054,cuisine,Food & Drink,0.839605579843624
7055,cuisine,Coupe,0.8359107105727283
7056,cuisine,Desserts and Baking,0.8290913245903684
7057,cuisine,Gardening,0.826091976089917
7058,cuisine,Shopping,0.8244265362028822
7059,cuisine,Sports,0.8226459071942165
7060,cuisine,Style & Fashion,0.8207575261053961
7061,cuisine,Camping,0.8205757855704545
7062,cuisine,Science,0.8202725950323383
7063,cuisine,Barbecues and Grilling,0.8183643672076945
7064,cuisine,Food Industry,0.81389236536388
7065,cuisine,Home Entertaining,0.8113668708182241
7066,farmland,Land and Farms,0.9324600101451106
7067,farmland,Landscaping,0.851789003032299
7068,farmland,Gardening,0.8462922882442059
7069,farmland,Real Estate,0.8380678764693499
7070,farmland,Houses,0.8341286246214493
7071,farmland,Shopping,0.8261137574815185
7072,farmland,Camping,0.8228042705704335
7073,farmland,Apartments,0.820864750748616
7074,farmland,Retail Property,0.8181631514095631
7075,farmland,Office Property,0.8170874921231615
7076,farmland,Food Industry,0.8169427345902169
7077,farmland,Parks & Nature,0.8111888068256109
7078,farmland,Fine Art,0.8076266484007869
7079,farmland,Grocery Shopping,0.8072112145999095
7080,farmland,Large Animals,0.8042967009944479
7081,cup,Coupe,0.8485677889137776
7082,cup,Convertible,0.8300872762482578
7083,cup,Sports,0.8284406076353675
7084,cup,Beauty,0.8246245004220063
7085,cup,Travel,0.8242790103344789
7086,cup,Dating,0.8218742310166105
7087,cup,Shopping,0.8210899839611324
7088,cup,Birthday,0.8009696977649979
7089,cup,Automotive,0.77802544361718
7090,cup,Style & Fashion,0.7731035704914546
7091,cupcake,Desserts and Baking,0.8286554731945932
7092,cupcake,Coupe,0.8265241051644191
7093,cupcake,Birthday,0.8020129980592059
7094,cupcake,Food & Drink,0.7911431882640334
7095,cupcake,Personal Celebrations & Life Events,0.7749874816866822
7096,cupid,Dating,0.8176892492938801
7097,cupid,Flower Shopping,0.7998827311859663
7098,cupid,Family and Relationships,0.7848587116720646
7099,cupid,Shopping,0.791105669939615
7100,curb,Coupe,0.8029077402372256
7101,curb,Automotive,0.7712448987286947
7102,curl,Hair Care,0.7990017586656631
7103,curl,Beauty,0.8062036851780852
7104,hair roller,Hair Care,0.8603771359106986
7105,hair roller,Nail Care,0.8012668391165538
7106,hair roller,Style & Fashion,0.7759928454464458
7107,hair roller,Beauty,0.7994294292363305
7108,currant,Coupe,0.8067264033178572
7109,currency,Convertible,0.8383494108683639
7110,currency,Shopping,0.8266450140163399
7111,currency,Travel,0.8260900878245433
7112,currency,Beauty,0.8182669922820641
7113,currency,Science,0.8180872409712325
7114,currency,Birthday,0.8029630613629826
7115,currency,Automotive,0.7734349612679043
7116,currency,Style & Fashion,0.7813407272236029
7117,curry,Cooking,0.8350278931170168
7118,curry,World Cuisines,0.8059026500641195
7119,curry,Food & Drink,0.7876039302138647
7120,curtain,Coupe,0.8210308324543052
7121,curtain,Automotive,0.7779269291657518
7122,curve,Convertible,0.8320973298203382
7123,curve,Automotive,0.7666130181615433
7124,curve,Auto Body Styles,0.771918938044262
7125,pad,Prom,0.8218492104173908
7126,customer,Shopping,0.8428149631653051
7127,customer,Beauty,0.8242895421090009
7128,customer,Convertible,0.8187379675494332
7129,customer,Style & Fashion,0.7753513641435871
7130,customer,Automotive,0.792252261669763
7131,cut,Shaving,0.826439219304441
7132,cut,Style & Fashion,0.7827188747227495
7133,cutlery,Household Supplies,0.8406274259249754
7134,cutlery,Shaving,0.8304445402194576
7135,cutlery,Travel Accessories,0.8289593513030725
